Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
32286,1079,Parking Lot,,Outdoor Parking Lot,,EAST POINT PARK - Parking Lot (  2)
13473,1079,Washroom Facility,,Washroom Building,,EAST POINT PARK KEN MORRISH SOFTBALL COMPLEX
22422,1079,Bike Trail,,Bike Trail,,EAST POINT PARK TRAIL (  2)
22423,1079,Bike Trail,,Bike Trail,,EAST POINT PARK TRAIL (  3)
22424,1079,Bike Trail,,Bike Trail,,EAST POINT PARK TRAIL (  4)
23013,1080,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 35)
23014,1080,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 36)
23015,1080,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 37)
23016,1080,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 38)
23017,1080,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 39)
23019,1080,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 40)
23020,1080,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 41)
2809,1080,Dogs Off-Leash Area,,Off Leash Area,,KING'S MILL PARK - Off Leash Area
57362,1080,Pond,,Open Water,,KING'S MILL PARK - Open Water ( 1)
57363,1080,Pond,,Open Water,,KING'S MILL PARK - Open Water ( 2)
57364,1080,Pond,,Open Water,,KING'S MILL PARK - Open Water ( 3)
57365,1080,Pond,,Open Water,,KING'S MILL PARK - Open Water ( 4)
32370,1080,Parking Lot,,Outdoor Parking Lot,,KING'S MILL PARK - Parking Lot (  1)
32371,1080,Parking Lot,,Outdoor Parking Lot,,KING'S MILL PARK - Parking Lot (  2)
32372,1080,Parking Lot,,Outdoor Parking Lot,,KING'S MILL PARK - Parking Lot (  3)
29791,1081,Kitchen,room,Kitchen,,LAKESHORE MIMICO LAWN BOWLING CLUB - Kitchen
48341,1081,Multipurpose Room,room,Room - C,C,LAKESHORE MIMICO LAWN BOWLING CLUB - Multipurpose Room
2176,1084,Drinking Fountain,,Drinking Fountain,,LIBERTY VILLAGE PARK - Drinking Fountain
34124,1084,Playground,,Playground Site,,LIBERTY VILLAGE PARK - Playground
23024,1085,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 45)
2123,1088,Drinking Fountain,,Drinking Fountain,,MILLIKEN DISTRICT PARK - Drinking Fountain
57374,1088,Pond,,Open Water,,MILLIKEN DISTRICT PARK - Open Water ( 1)
57375,1088,Pond,,Open Water,,MILLIKEN DISTRICT PARK - Open Water ( 2)
57376,1088,Pond,,Open Water,,MILLIKEN DISTRICT PARK - Open Water ( 3)
57377,1088,Pond,,Open Water,,MILLIKEN DISTRICT PARK - Open Water ( 4)
32401,1088,Parking Lot,,Outdoor Parking Lot,,MILLIKEN DISTRICT PARK - Parking Lot (  1)
32402,1088,Parking Lot,,Outdoor Parking Lot,,MILLIKEN DISTRICT PARK - Parking Lot (  2)
5415,1088,Picnic Shelter,picnic,Shelter,,MILLIKEN DISTRICT PARK - Picnic Shelter (  1)
5416,1088,Picnic Shelter,picnic,Shelter,,MILLIKEN DISTRICT PARK - Picnic Shelter (  2)
5417,1088,Picnic Shelter,picnic,Shelter,,MILLIKEN DISTRICT PARK - Picnic Shelter (  3)
28326,1088,Picnic Site,picnic,Picnic Site,,MILLIKEN DISTRICT PARK - Picnic Site 1 (A)
28327,1088,Picnic Site,picnic,Picnic Site,,MILLIKEN DISTRICT PARK - Picnic Site 2 (B)
28328,1088,Picnic Site,picnic,Picnic Site,,MILLIKEN DISTRICT PARK - Picnic Site 3 (C)
34193,1088,Playground,,Playground Site,,MILLIKEN DISTRICT PARK - Playground E
42666,1088,Playground,,Playground Site,,MILLIKEN DISTRICT PARK - Playground N
42713,1088,Playground,,Playground Site,,MILLIKEN DISTRICT PARK - Playground W
4027,1088,Splash Pad,,Splash/Spray Pad,,MILLIKEN DISTRICT PARK - Splash/Spray Pad
13602,1088,Washroom Facility,,Washroom Building,,MILLIKEN DISTRICT PARK WASHROOM AND CONCESSION BUILDING
42762,1088,Children's Garden,,Children's Garden,,MILLIKEN PARK COMMUNITY RECREATIONAL CENTRE - Children's Garden
23477,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL (  1)
23488,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL (  2)
23510,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL (  4)
23530,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL (  6)
23531,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL (  7)
23484,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 16)
23486,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 18)
23489,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 20)
23490,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 21)
23492,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 23)
23494,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 25)
23496,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 27)
23500,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 30)
23504,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 34)
23508,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 38)
23509,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 39)
23511,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 40)
23512,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 41)
23514,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 43)
23516,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 45)
23517,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 46)
23520,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 49)
23523,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 51)
23526,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 54)
23527,1088,Bike Trail,,Bike Trail,,MILLIKEN PARK TRAIL ( 55)
42610,1089,Outdoor Chess Table,,Outdoor Chess Table,,NATHAN PHILLIPS SQUARE - Outdoor Chess Table (  1)
42609,1089,Outdoor Chess Table,,Outdoor Chess Table,,NATHAN PHILLIPS SQUARE - Outdoor Chess Table (  2)
42608,1089,Outdoor Chess Table,,Outdoor Chess Table,,NATHAN PHILLIPS SQUARE - Outdoor Chess Table (  3)
42607,1089,Outdoor Chess Table,,Outdoor Chess Table,,NATHAN PHILLIPS SQUARE - Outdoor Chess Table (  4)
42606,1089,Outdoor Chess Table,,Outdoor Chess Table,,NATHAN PHILLIPS SQUARE - Outdoor Chess Table (  5)
42605,1089,Outdoor Chess Table,,Outdoor Chess Table,,NATHAN PHILLIPS SQUARE - Outdoor Chess Table (  6)
43599,1089,Outdoor Rink,ice,Outdoor Ice Pad,,NATHAN PHILLIPS SQUARE - Outdoor Ice Pad
34409,1089,Playground,,Playground Site,,NATHAN PHILLIPS SQUARE - Playground
32622,1089,Changeroom Facility,,Changeroom Building,,NATHAN PHILLIPS SQUARE A.I.R. BUILDING
29910,1090,Kitchen,room,Kitchen,,NEW TORONTO LAWN BOWLING CLUB - Kitchen
46447,1091,Craft Room,room,Room-Craft,,NEW TORONTO SENIORS' CENTRE - Craft Room
41438,1091,Gymnasium,gym,Gymnasium,,NEW TORONTO SENIORS' CENTRE - Gymnasium
48982,1091,Multipurpose Room,room,Room - C,C,NEW TORONTO SENIORS' CENTRE - Multipurpose Room
41450,1093,Gymnasium,gym,Gymnasium - B,B,O'CONNOR COMMUNITY CENTRE - Gymnasium
29895,1093,Kitchen,room,Kitchen - B,B,O'CONNOR COMMUNITY CENTRE - Kitchen (  1)
29894,1093,Kitchen,room,Kitchen,,O'CONNOR COMMUNITY CENTRE - Kitchen (  2)
47888,1093,Lounge,room,Room - B,B,O'CONNOR COMMUNITY CENTRE - Lounge
47889,1093,Multipurpose Room,room,Room - C,C,O'CONNOR COMMUNITY CENTRE - Multipurpose Room (  1)
47904,1093,Multipurpose Room,room,Room - B,B,O'CONNOR COMMUNITY CENTRE - Multipurpose Room (  2)
5280,1093,Outdoor Pool,pool,Outdoor Pool Tank,,O'CONNOR COMMUNITY CENTRE - Outdoor Pool Tank
47890,1093,Preschool,room,Preschool - B,B,O'CONNOR COMMUNITY CENTRE - Preschool
40864,1093,Fitness/Weight Room,,Room-Fitness/Weight,,O'CONNOR COMMUNITY CENTRE - Weight Room
57380,1094,Pond,,Open Water,,PORT UNION VILLAGE COMMON PARK - Open Water
34262,1094,Playground,,Playground Site,,PORT UNION VILLAGE COMMON PARK - Playground
36042,1094,Splash Pad,,Splash/Spray Pad,,PORT UNION VILLAGE COMMON PARK - Splash/Spray Pad
29598,1094,Washroom Facility,,Washroom Building,,PORT UNION VILLAGE COMMON PARK - Washroom Building
23702,1094,Bike Trail,,Bike Trail,,PORT UNION VILLAGE COMMON TRAIL (  5)
23705,1094,Bike Trail,,Bike Trail,,PORT UNION VILLAGE COMMON TRAIL (  8)
23679,1094,Bike Trail,,Bike Trail,,PORT UNION VILLAGE COMMON TRAIL ( 15)
23686,1094,Bike Trail,,Bike Trail,,PORT UNION VILLAGE COMMON TRAIL ( 21)
23687,1094,Bike Trail,,Bike Trail,,PORT UNION VILLAGE COMMON TRAIL ( 22)
24080,1094,Bike Trail,,Bike Trail,,WATERFRONT TRAIL (  7)
42764,1095,Children's Garden,,Children's Garden,,PRINCESS STREET PARK - Children's Garden
2377,1096,Drinking Fountain,,Drinking Fountain,,ROBERTSON PARKETTE - Drinking Fountain
41470,1098,Gymnasium,gym,Gymnasium - B,B,SCADDING COURT COMMUNITY CENTRE - Gymnasium
10503,1098,Indoor Pool,pool,Indoor Pool Tank - B,B,SCADDING COURT COMMUNITY CENTRE - Indoor Pool Tank
48456,1098,Multipurpose Room,room,Room - C,C,SCADDING COURT COMMUNITY CENTRE - Multipurpose Room
48457,1099,Computer/Training Room,room,Room-Computer/Training,,SCARBOROUGH CIVIC CENTRE - Computer-Training
40870,1099,Fitness/Weight Room,,Room-Fitness/Weight,,SCARBOROUGH CIVIC CENTRE - Fitness Room
24986,1100,Dogs Off-Leash Area,,Off Leash Area,,SCARBOROUGH HEIGHTS PARK - Off Leash Area
32443,1100,Parking Lot,,Outdoor Parking Lot,,SCARBOROUGH HEIGHTS PARK - Parking Lot
32882,1101,Washroom Facility,,Washroom Building,,SILVERBIRCH BOAT HOUSE
2607,1102,Drinking Fountain,,Drinking Fountain,,ST. ALBAN'S SQUARE - Drinking Fountain
2605,1104,Drinking Fountain,,Drinking Fountain,,ST. CLEMENTS - YONGE PARKETTE - Drinking Fountain
48472,1105,Dance Studio,,Room - B,B,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Dance Studio
48473,1105,Gallery,room,Gallery/Hall  - B,B,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Gallery/Hall
45942,1105,Indoor Dry Pad,ice,Indoor Dry Pad - Premier,P,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Indoor Dry Pad (  1)
45943,1105,Indoor Dry Pad,ice,Indoor Dry Pad - Premier,P,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Indoor Dry Pad (  2)
49023,1105,Indoor Track,,Indoor Track,,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Indoor Track
29919,1105,Kitchen,room,Kitchen - B,B,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Kitchen
48063,1105,Multipurpose Room,room,Room - C,C,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Multipurpose Room (  1)
48475,1105,Multipurpose Room,room,Room - C,C,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Multipurpose Room (  2)
48476,1105,Multipurpose Room,room,Room - C,C,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Multipurpose Room (  3)
48477,1105,Multipurpose Room,room,Room - C,C,STEPHEN LEACOCK COMMUNITY RECREATION CENTRE - Multipurpose Room (  4)
17992,1107,Sport Field,sport,Soccer Field - C,C,YORK STADIUM - Soccer Field
10448,1110,Indoor Pool,pool,Indoor Pool Tank - B,B,ALBERT CAMPBELL COLLEGIATE INSTITUTE - Indoor Pool Tank
10455,1125,Indoor Pool,pool,Indoor Pool Tank - A,A,BENDALE BUSINESS AND TECHNICAL INSTITUTE - Indoor Pool Tank
29780,1132,Kitchen,room,Kitchen,,BLOORDALE MIDDLE PUBLIC SCHOOL - Kitchen
10457,1133,Indoor Pool,pool,Indoor Pool Tank - C,C,NELSON A. BOYLEN COLLEGIATE INSTITUTE - Indoor Pool Tank
10459,1143,Indoor Pool,pool,Indoor Pool Tank - A,A,CEDARBRAE COLLEGIATE INSTITUTE - Indoor Pool Tank
36660,1161,Sport Field,sport,Soccer Field - A,A,CRESTWOOD COLLEGE - Soccer Field
10463,1163,Indoor Pool,pool,Indoor Pool Tank - B,B,CW JEFFERYS COLLEGIATE INSTITUTE - Indoor Pool Tank 
10468,1164,Indoor Pool,pool,Indoor Pool Tank - B,B,DA MORRISON JUNIOR HIGH SCHOOL - Indoor Pool Tank
10470,1174,Indoor Pool,pool,Indoor Pool Tank - B,B,DON MILLS COLLEGIATE INSTITUTE - Indoor Pool Tank
57562,1181,Amphitheatre,special,Amphitheatre,,EDITHVALE PARK - Amphitheatre
36302,1181,Bake Oven,,Bake Oven,,EDITHVALE PARK - Bake Oven
17523,1181,Outdoor Basketball Court,,Basketball Court,,EDITHVALE PARK - Basketball Court (  1)
29005,1181,Outdoor Basketball Court,,Basketball Court,,EDITHVALE PARK - Basketball Court (  2)
29006,1181,Outdoor Basketball Court,,Basketball Court,,EDITHVALE PARK - Basketball Court (  3)
29007,1181,Outdoor Basketball Court,,Basketball Court,,EDITHVALE PARK - Basketball Court (  4)
29008,1181,Outdoor Basketball Court,,Basketball Court,,EDITHVALE PARK - Basketball Court (  5)
13263,1181,Drinking Fountain,,Drinking Fountain,,EDITHVALE PARK - Drinking Fountain
49324,1181,Outdoor Table Tennis,,Outdoor Table Tennis,,EDITHVALE PARK - Outdoor Table Tennis
32290,1181,Parking Lot,,Outdoor Parking Lot,,EDITHVALE PARK - Parking Lot
34040,1181,Playground,,Playground Site,,EDITHVALE PARK - Playground E
42655,1181,Playground,,Playground Site,,EDITHVALE PARK - Playground W
36143,1181,Sport Field,sport,Soccer Field - C,C,EDITHVALE PARK - Soccer Field
10475,1186,Indoor Pool,pool,Indoor Pool Tank - C,C,EMERY COLLEGIATE - Indoor Pool Tank
10480,1200,Indoor Pool,pool,Indoor Pool Tank - B,B,GEORGES VANIER SECONDARY SCHOOL - Indoor Pool Tank
10481,1205,Indoor Pool,pool,Indoor Pool Tank - C,C,GORDON A. BROWN MS - Indoor Pool Tank
14283,1220,Outdoor Rink,ice,Outdoor Ice Pad,,HODGSON PUBLIC SCHOOL - Outdoor Ice Pad (  1)
43588,1220,Outdoor Rink,ice,Outdoor Ice Pad,,HODGSON PUBLIC SCHOOL - Outdoor Ice Pad (  2)
28890,1220,Washroom Facility,,Washroom Building,,HODGSON PUBLIC SCHOOL A.I.R. BUILDING
29849,1232,Kitchen,room,Kitchen,,ISLINGTON COMMUNITY SCHOOL - Kitchen
29083,1250,Indoor Pool,pool,Indoor Pool Tank - B,B,L'AMOREAUX COLLEGIATE INSTITUTE - Indoor Pool Tank
10492,1255,Indoor Pool,pool,Indoor Pool Tank - A,A,LESTER B. PEARSON COLLEGIATE INSTITUTE - Indoor Pool Tank
10504,1315,Indoor Pool,pool,Indoor Pool Tank - B,B,SIR OLIVER MOWAT COLLEGIATE INSTITUTE - Indoor Pool Tank
10505,1317,Indoor Pool,pool,Indoor Pool Tank - B,B,SIR WILFRID LAURIER COLLEGIATE INSTITUTE - Indoor Pool Tank
37242,1338,Sport Field,sport,Soccer Field - C,C,ST. GASPAR - Soccer Field (  1)
37243,1338,Sport Field,sport,Soccer Field - C,C,ST. GASPAR - Soccer Field (  2)
10511,1371,Indoor Pool,pool,Indoor Pool Tank - B,B,VAUGHAN ROAD ACADEMY - Indoor Pool Tank
10512,1373,Indoor Pool,pool,Indoor Pool Tank - B,B,VICTORIA PARK COLLEGIATE INSTITUTE - Indoor Pool Tank
10514,1381,Indoor Pool,pool,Indoor Pool Tank - B,B,WEST HILL COLLEGIATE INSTITUTE - Indoor Pool Tank
10515,1384,Indoor Pool,pool,Indoor Pool Tank - C,C,WESTON COLLEGIATE INSTITUTE - Indoor Pool Tank
10516,1387,Indoor Pool,pool,Indoor Pool Tank - A,A,WEXFORD COLLEGIATE INSTITUTE - Indoor Pool Tank
10517,1399,Indoor Pool,pool,Indoor Pool Tank - B,B,YORK MILLS COLLEGIATE INSTITUTE - Indoor Pool Tank
17983,1406,Cricket Pitch Field,sport,Cricket Pitch Field - C,C,WEXFORD HYDRO - Cricket Pitch Field
49545,1406,Parking Lot,,Outdoor Parking Lot,,WEXFORD HYDRO - Parking Lot
10396,1406,Practice Wicket,,Practice Wicket - C,C,WEXFORD HYDRO - Practice Wicket
18251,1406,Sport Field,sport,Soccer Field - C,C,WEXFORD HYDRO - Soccer Field (  1)
18252,1406,Sport Field,sport,Soccer Field - C,C,WEXFORD HYDRO - Soccer Field (  2)
18253,1406,Sport Field,sport,Soccer Field - C,C,WEXFORD HYDRO - Soccer Field (  3)
18254,1406,Sport Field,sport,Soccer Field - C,C,WEXFORD HYDRO - Soccer Field (  4)
18255,1406,Sport Field,sport,Soccer Field - C,C,WEXFORD HYDRO - Soccer Field (  5)
17818,1424,Sport Field,sport,Soccer Field - C,C,ACADEMY SOCCER FIELD - Soccer Field
18002,1425,Ball Diamond,sport,Baseball Diamond Field,,DE HAVILLAND 'MOSSIE' PARK - Baseball Diamond Field (  1)
18003,1425,Ball Diamond,sport,Baseball Diamond Field,,DE HAVILLAND 'MOSSIE' PARK - Baseball Diamond Field (  2)
36602,1425,Multipurpose Field,,Multipurpose Field,,DE HAVILLAND 'MOSSIE' PARK - Multipurpose Field
33961,1425,Playground,,Playground Site,,DE HAVILLAND 'MOSSIE' PARK - Playground
13061,1429,Changeroom Facility,,Changeroom Building,,POWER HOUSE RECREATION CENTRE
48427,1429,Gallery,room,Gallery/Hall  - B,B,POWER HOUSE RECREATION CENTRE - Gallery/Hall
29904,1429,Kitchen,room,Kitchen,,POWER HOUSE RECREATION CENTRE - Kitchen
48428,1429,Multipurpose Room,room,Room - C,C,POWER HOUSE RECREATION CENTRE - Multipurpose Room
23357,1430,Bike Trail,,Bike Trail,,MARTIN GOODMAN TRAIL ( 66)
44891,1430,Parking Lot,,Outdoor Parking Lot,,TORONTO INUKSHUK PARK - Parking Lot (  1)
44887,1430,Parking Lot,,Outdoor Parking Lot,,TORONTO INUKSHUK PARK - Parking Lot (  2)
2289,1431,Drinking Fountain,,Drinking Fountain,,GRANGE PARK - Drinking Fountain
28305,1431,Picnic Site,picnic,Picnic Site,,GRANGE PARK - Picnic Site (  1)
49591,1431,Picnic Site,picnic,Picnic Site,,GRANGE PARK - Picnic Site (  2)
34458,1431,Playground,,Playground Site,,GRANGE PARK - Playground
29420,1431,Fieldhouse,,Fieldhouse,,GRANGE PARK FIELDHOUSE
47906,1440,Multipurpose Room,room,Room - B,B,ST. MARK'S UNITED CHURCH - Multipurpose Room
3362,1448,Outdoor Basketball Court,,Basketball Court,,WOOLNER PARK - Basketball Court (  1)
28102,1448,Outdoor Basketball Court,,Basketball Court,,WOOLNER PARK - Basketball Court (  2)
28103,1448,Outdoor Basketball Court,,Basketball Court,,WOOLNER PARK - Basketball Court (  3)
28104,1448,Outdoor Basketball Court,,Basketball Court,,WOOLNER PARK - Basketball Court (  4)
34160,1448,Playground,,Playground Site,,WOOLNER PARK - Playground
2822,1449,Dogs Off-Leash Area,,Off Leash Area,,DON VALLEY BRICK WORKS - Off Leash Area
57319,1449,Pond,,Open Water,,DON VALLEY BRICK WORKS - Open Water ( 1)
57320,1449,Pond,,Open Water,,DON VALLEY BRICK WORKS - Open Water ( 2)
57321,1449,Pond,,Open Water,,DON VALLEY BRICK WORKS - Open Water ( 3)
57322,1449,Pond,,Open Water,,DON VALLEY BRICK WORKS - Open Water ( 4)
40339,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL (  1)
40340,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL (  2)
40341,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL (  3)
40342,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL (  4)
40343,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL (  5)
40351,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 13)
40352,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 14)
40353,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 15)
40354,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 16)
40355,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 17)
40356,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 18)
40362,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 24)
40363,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 25)
40368,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 30)
40371,1449,Bike Trail,,Bike Trail,,DON VALLEY BRICK WORKS TRAIL ( 33)
48251,1449,Multipurpose Room,room,Room - C,C,EVERGREEN BRICK WORKS - Multipurpose Room
57318,1450,Pond,,Open Water,,CRAWFORD - JONES MEMORIAL PARK - Open Water
22870,1450,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL (  1)
22981,1450,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL (  2)
23007,1450,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL (  3)
23018,1450,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL (  4)
2406,1451,Drinking Fountain,,Drinking Fountain,,CLIFF LUMSDON PARK - Drinking Fountain
34388,1452,Playground,,Playground Site,,CEDARGROVE PARK - Playground
17702,1452,Sport Field,sport,Soccer Field - C,C,CEDARGROVE PARK - Soccer Field
2437,1453,Drinking Fountain,,Drinking Fountain,,ARENA GARDENS - Drinking Fountain
33964,1453,Playground,,Playground Site,,ARENA GARDENS - Playground
2892,1454,Outdoor Tennis Court,,Outdoor Tennis Court,,CASSANDRA PARK - Outdoor Tennis Court (  1)
2893,1454,Outdoor Tennis Court,,Outdoor Tennis Court,,CASSANDRA PARK - Outdoor Tennis Court (  2)
2894,1454,Outdoor Tennis Court,,Outdoor Tennis Court,,CASSANDRA PARK - Outdoor Tennis Court (  3)
2895,1454,Outdoor Tennis Court,,Outdoor Tennis Court,,CASSANDRA PARK - Outdoor Tennis Court (  4)
45203,1456,Parking Lot,,Outdoor Parking Lot,,CUDIA PARK - Parking Lot
21955,1457,Bike Trail,,Bike Trail,,BLACK CREEK TRAIL ( 29)
21957,1457,Bike Trail,,Bike Trail,,BLACK CREEK TRAIL ( 30)
21958,1457,Bike Trail,,Bike Trail,,BLACK CREEK TRAIL ( 31)
21960,1457,Bike Trail,,Bike Trail,,BLACK CREEK TRAIL ( 33)
21963,1457,Bike Trail,,Bike Trail,,BLACK CREEK TRAIL ( 36)
21964,1457,Bike Trail,,Bike Trail,,BLACK CREEK TRAIL ( 37)
21965,1457,Bike Trail,,Bike Trail,,BLACK CREEK TRAIL ( 38)
17743,1457,Ball Diamond,sport,Baseball Diamond Field - C,C,DRIFTWOOD PARK - Baseball Diamond Field
13256,1457,Drinking Fountain,,Drinking Fountain,,DRIFTWOOD PARK - Drinking Fountain
34011,1457,Playground,,Playground Site,,DRIFTWOOD PARK - Playground
40380,1457,Bike Trail,,Bike Trail,,DRIFTWOOD PARK TRAIL (  3)
40381,1457,Bike Trail,,Bike Trail,,DRIFTWOOD PARK TRAIL (  4)
40382,1457,Bike Trail,,Bike Trail,,DRIFTWOOD PARK TRAIL (  5)
40383,1457,Bike Trail,,Bike Trail,,DRIFTWOOD PARK TRAIL (  6)
40384,1457,Bike Trail,,Bike Trail,,DRIFTWOOD PARK TRAIL (  7)
40385,1457,Bike Trail,,Bike Trail,,DRIFTWOOD PARK TRAIL (  8)
22529,1457,Bike Trail,,Bike Trail,,FINCH CORRIDOR TRAIL (  1)
21929,1460,Bike Trail,,Bike Trail,,BETTY SUTHERLAND TRAIL (  5)
21930,1460,Bike Trail,,Bike Trail,,BETTY SUTHERLAND TRAIL (  6)
21931,1460,Bike Trail,,Bike Trail,,BETTY SUTHERLAND TRAIL (  7)
21932,1460,Bike Trail,,Bike Trail,,BETTY SUTHERLAND TRAIL (  8)
57331,1460,Pond,,Open Water,,EAST DON PARKLAND - Open Water
32284,1460,Parking Lot,,Outdoor Parking Lot,,EAST DON PARKLAND - Parking Lot
36488,1460,Washroom Facility,,Washroom Building,,EAST DON PARKLAND - Washroom Building
22297,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 15)
22298,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 16)
22299,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 17)
22300,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 18)
22301,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 19)
22303,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 20)
22304,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 21)
22305,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 22)
22306,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 23)
22307,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 24)
22308,1460,Bike Trail,,Bike Trail,,EAST DON RIVER TRAIL ( 25)
